GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	ROUTE_OF_ADMINISTRATION	DEFAULT	635
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	SENTENCES_QUANTITY	GENERAL_DOCUMENT	1476
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	SPECIES	DEFAULT	340
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	SPECIMEN	DEFAULT	527
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	NO_TREATMENT_RELATED_EFFECT_DETECTED	DEFAULT	23
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	ANATOMY	DEFAULT	1902
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	GROUP	DEFAULT	143
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	TREATMENT_RELATED_EFFECT_DETECTED_SENTENCE	DEFAULT	138
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	TOKENS_QUANTITY	GENERAL_DOCUMENT	63356
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	NO_TREATMENT_RELATED_EFFECT_DETECTED_SENTENCE	DEFAULT	23
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	TREATMENT_RELATED_EFFECT_DETECTED	DEFAULT	138
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	DOSE	DEFAULT	324
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	STRAIN	DEFAULT	273
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	MODE_OF_ACTION	DEFAULT	172
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	INCREASE_MANIFESTATION_FINDING	MANIFESTATION_OF_FINDING	109
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	JUSTPRESENT_MANIFESTATION_FINDING	MANIFESTATION_OF_FINDING	36
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	DECREASE_MANIFESTATION_FINDING	MANIFESTATION_OF_FINDING	6
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	LBTEST	STUDY TEST CODE(LBTEST) ETOX	367
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	date	Original markups	22
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	country	Original markups	1
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	figDesc	Original markups	105
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	fileDesc	Original markups	1
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	body	Original markups	1
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	div	Original markups	27
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	forename	Original markups	171
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	ref	Original markups	34
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	respStmt	Original markups	4
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	affiliation	Original markups	2
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	text	Original markups	1
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	meeting	Original markups	1
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	licence	Original markups	1
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	orgName	Original markups	11
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	listBibl	Original markups	1
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	teiHeader	Original markups	1
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	author	Original markups	227
GGA_BHC_BAY549085_3_PROCESSED_GATE_ANNOTATED_2000	idno	Original markups	49
